"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student"
"1563","0",0,0,48,0,0,0,0,0,0,1,"z_High_School","Student",54,1,8750,4,"Pickup",0,1058,2,0,6,9,0,0,0,65.6546835548336,6.96508034560141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1564","0",0,0,27,3,0,0,0,0,1,0,"Bachelors","Student",17,1,22500,1,"Pickup",0,0,0,0,5,14,0,0,0,101.474317931158,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1565","0",0,1,58,2,14,36626,1,0,0,1,"z_High_School","z_Blue_Collar",34,1,19790,3,"Van",0,0,0,0,4,10,0,94.6500504167704,0,95.6448325437731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1566","0",0,0,35,4,14,60324.2653769841,0,466537,1,0,"PhD","Doctor",52,0,24020,7,"z_SUV",0,0,0,1,3,18,0,117.477055900394,3.78639904062835,104.578920460459,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1567","0",0,0,48,0,13,60324.2653769841,0,218410,1,1,"Bachelors","Professional",26,0,8380,1,"Pickup",0,0,0,0,0,13,0,117.477055900394,3.50433645789702,64.3599195544469,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1568","0",0,0,50,0,13,41240,0,187815,1,0,"z_High_School","Clerical",16,0,24810,6,"z_SUV",0,4053,3,0,0,1,0,99.6398300956807,3.4508055512594,106.150718553321,8.30745932701195,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1569","0",0,0,44,2,13,57267,0,208613,1,1,"z_High_School","Manager",23,1,25570,10,"Panel_Truck",0,5053,2,0,5,1,0,114.861006967129,3.48797063191931,107.637565277558,8.52793528794814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1570","0",0,0,56,1,0,0,0,119201,1,0,"<High_School","Home_Maker",43,0,7100,7,"z_SUV",0,2882,2,0,2,5,0,0,3.29443201460201,59.6252343176505,7.9665866976384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1571","0",0,1,40,1,6,24498,1,0,0,0,"z_High_School","Clerical",36,0,9920,11,"z_SUV",0,0,0,0,0,1,0,79.523147859023,0,69.5651748194815,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1572","0",0,0,46,0,12,71855,0,0,0,0,"z_High_School","z_Blue_Collar",64,1,37760,6,"Van",0,0,0,0,0,1,0,126.720208344071,0,128.828439251547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1573","0",0,0,45,0,6,87444,0,247573,1,1,"Bachelors","z_Blue_Collar",26,1,13110,3,"Minivan",0,0,0,0,5,5,0,137.965054469757,3.54942279827882,79.10698650846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1574","0",0,0,53,0,0,0,0,153217.671428571,1,1,"z_High_School","Student",42,1,21470,6,"Minivan",0,4372,3,0,2,5,0,0,3.37988172944909,99.3057904154956,8.38320455141292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1575","0",0,0,53,0,14,107700,0,153217.671428571,1,1,"Masters","Lawyer",27,0,14140,10,"Minivan",0,0,0,0,2,14,0,150.99042221169,3.37988172944909,81.9138196800722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1576","0",0,0,47,0,15,34132,0,147155,1,0,"z_High_School","z_Blue_Collar",53,1,9610,4,"Minivan",0,5047,1,0,3,8,0,91.8034562749163,3.36599178998986,68.5544232901341,8.52674740422105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577","0",0,0,44,2,17,24469,0,128238,1,1,"<High_School","z_Blue_Collar",5,1,27450,4,"Panel_Truck",0,0,0,0,4,6,0,79.4823727959696,3.31907989853628,111.216192479489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1578","0",0,1,43,1,14,115960,1,0,0,0,"z_High_School","z_Blue_Collar",17,1,29570,17,"Pickup",0,0,0,0,0,7,0,155.899762469488,0,115.096590995021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1579","0",0,0,59,0,11,40219,0,226113,1,0,"Bachelors","Professional",21,0,13820,4,"z_SUV",0,0,0,0,1,10,0,98.5640951065355,3.51674763667633,81.0539544192705,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1580","0",0,0,52,0,8,174993,0,0,0,1,"PhD","",40,1,34720,3,"Panel_Truck",0,0,0,0,1,12,0,186.306476749027,0,123.93878926964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581","0",0,0,53,0,12,27652,0,145983,0,1,"z_High_School","Clerical",19,0,21460,4,"Van",0,6348,1,0,0,6,0,83.8045494127334,3.36324753838131,99.2844649766323,8.75605259917045,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1582","0",0,0,57,0,13,63010,0,224623,1,1,"Masters","",62,1,7800,13,"Pickup",0,0,0,0,0,11,0,119.713824288978,3.51437686053903,62.2666659018937,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1583","0",0,0,49,0,13,30762,0,133502,0,0,"z_High_School","Professional",25,0,14710,8,"z_SUV",0,0,0,0,0,8.18339960238569,0,87.7627671156436,3.33272709829614,83.4198572100013,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1584","0",0,0,52,0,11,123426,0,361688,1,1,"Bachelors","Manager",35,1,36200,1,"Panel_Truck",0,0,0,0,0,12,0,160.169227669004,3.68935187337671,126.346917547152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1585","0",0,0,54,0,13,129222,0,376824,0,1,"Masters","Lawyer",41,0,8470,6,"Minivan",0,0,0,0,0,16,0,163.383684801819,3.70481164137344,64.6776530250319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1586","0",0,0,52,0,9,71093,0,229315,1,1,"Bachelors","z_Blue_Collar",35,1,26270,1,"Minivan",0,0,0,1,2,10,0,126.136571461117,3.52179531439254,108.986095395737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1587","0",0,0,54,0,12,228160,0,569361,0,0,"PhD","Manager",21,0,30490,4,"Minivan",0,0,0,0,4,18,0,208.986247051453,3.86411058694155,116.733786405252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1588","0",0,0,38,0,8,83304,0,234493,1,0,"Bachelors","Clerical",10,0,16160,1,"z_SUV",0,20337,2,1,3,17,0,135.097811997921,3.52982559637641,87.1147040021792,9.92024633635108,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1589","0",0,0,50,0,12,56079,0,228205,1,1,"Bachelors","Manager",32,0,25110,10,"Minivan",0,0,0,0,0,9,0,113.823127081649,3.52005270296455,106.740525005835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1590","0",0,0,46,0,12,15951,0,123642,1,1,"z_High_School","Student",63,1,17580,6,"Van",0,0,0,0,0,1,0,66.0400156045104,3.30674674097199,90.5636044943386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1591","0",0,0,35,0,10,44681,0,174091,1,1,"Bachelors","Clerical",21,1,6410,6,"Pickup",0,783,3,0,1,12,0,103.158070167173,3.42420048647805,56.8802572128345,6.66440902035041,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1592","0",0,0,35,2,10.3790913531998,62783,1,0,0,1,"z_High_School","z_Blue_Collar",33,1,4900,10,"Pickup",0,2723,1,0,7,7,0,119.526888373405,0,50.2551290898228,7.9098566672694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1593","0",0,0,43,0,12,60324.2653769841,0,0,0,0,"PhD","Manager",42,0,13520,13,"Minivan",0,22305,3,0,0,15,0,117.477055900394,0,80.2380295312388,10.0126109795545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1594","0",0,0,48,0,6,18651,0,153217.671428571,1,1,"z_High_School","Home_Maker",38,0,27430,1,"Minivan",0,0,0,0,1,8.18339960238569,0,70.6665710962841,3.37988172944909,111.178829466118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595","0",0,0,45,0,10,47484,0,0,0,1,"<High_School","z_Blue_Collar",42,1,10750,7,"Pickup",0,0,0,0,1,9,0,105.91195369981,0,72.1903757007055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1596","0",0,0,48,0,14,58291,0,244454,1,1,"Masters","Lawyer",47,0,16200,1,"Minivan",0,4751,3,0,0,15,0,115.745856245639,3.54483568593954,87.2140434147768,8.46632086104248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1597","0",0,0,44,2,15,159230,1,0,0,1,"Masters","",24,1,4850,10,"Pickup",0,0,0,0,0,16,0,178.844990351321,0,50.018071323155,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1598","0",0,0,43,0,11,60324.2653769841,0,406619,1,1,"PhD","Manager",16,1,5800,6,"Pickup",0,35106,3,0,8,16,0,117.477055900394,3.73368041875812,54.3175665376285,10.4661558197698,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"1599","0",0,0,54,0,9,145319,0,395969,0,0,"Masters","Professional",21,1,24290,8,"Pickup",0,10727,1,0,0,9,0,171.903848463422,3.72358644829114,105.11920901744,9.28061242496151,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1600","0",0,0,50,0,0,0,0,110784,0,0,"Masters","Home_Maker",17,0,16780,1,"Pickup",0,0,0,1,0,15,0,0,3.26991646637127,88.6398662237973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1601","0",0,0,44,0,12,50593,0,192822,1,0,"z_High_School","z_Blue_Collar",88,0,18100,6,"Sports_Car",0,815,1,0,3,12,0,108.86070868077,3.4600786560661,91.788827658544,6.70441435496411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602","0",0,0,28,1,13,84448,1,0,0,1,"Bachelors","Professional",18,0,12740,4,"Minivan",0,13415,3,0,3,8,0,135.898041078285,0,78.0698071044887,9.50420330350305,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1603","0",0,0,41,0,11,1953,0,137081,1,0,"z_High_School","Home_Maker",40,0,14080,7,"z_SUV",0,3552,3,0,0,9,0,26.5995366395356,3.34173248850632,81.753400095706,8.17554759602103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1604","0",0,0,46,0,0,0,0,66699,0,0,"Bachelors","Home_Maker",35,0,12240,6,"z_SUV",0,1186,2,0,7,8.18339960238569,0,0,3.10498975047989,76.64207135305,7.07918439460967,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1605","0",0,0,46,0,10,40047,0,153059,1,1,"z_High_School","Clerical",29,0,12530,1,"Minivan",0,8292,1,0,3,1,0,98.3813561178345,3.37952454415174,77.4739044650343,9.0231670644512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1606","0",0,0,44,1,12,51120,1,0,0,1,"z_High_School","Professional",36,1,26840,1,"Panel_Truck",0,0,0,1,2,8,0,109.350264018949,0,110.069942043226,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1607","0",0,0,50,0,0,0,0,105910,1,0,"Masters","Home_Maker",25,0,6500,1,"Minivan",0,0,0,0,0,8,0,0,3.25494437198799,57.2470428120587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608","0",0,0,51,0,11,66336,0,261916,1,1,"Masters","Lawyer",26,0,13230,4,"Minivan",0,0,0,0,0,8.18339960238569,0,122.410152340509,3.56987103434701,79.4399730531886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1609","0",0,0,31,1,12,77624,1,0,0,0,"PhD","Manager",15,1,25460,13,"Pickup",0,0,0,0,1,8,0,131.029256272795,0,107.423852211075,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"1610","0",0,0,45,2,12,51113,1,204071,0,1,"Bachelors","Clerical",68,1,11110,1,"Pickup",0,16558,1,1,0,13,0,109.34378018644,3.48014782611208,73.2949716459909,9.71468503964248,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1611","0",0,0,34,2,0,0,0,0,1,0,"z_High_School","Student",39,0,15890,1,"z_SUV",0,4631,1,0,0,1,0,0,0,86.4406684435364,8.44074401925283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1612","0",0,0,42,0,11,61530,0,0,0,1,"Bachelors","Manager",27,0,16620,6,"Van",0,0,0,0,2,8.18339960238569,0,118.488072382017,0,88.2492249674885,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1613","0",0,0,52,0,16,135523,0,388666,1,1,"Bachelors","Manager",18,1,20250,10,"Van",0,31672,3,0,4,13,0,166.78678296657,3.71652285764692,96.6633712716928,10.3632198619172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1614","0",0,0,34,3,8,27008,0,153217.671428571,1,0,"z_High_School","z_Blue_Collar",17,1,25190,1,"Pickup",0,0,0,0,5,7,0,82.9537875366738,3.37988172944909,106.89716443363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1615","0",0,0,53,0,6,67816,0,247605,1,1,"z_High_School","z_Blue_Collar",30,1,22800,1,"Panel_Truck",0,0,0,0,2,1,0,123.585303847832,3.54946959111855,102.095820674916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1616","0",0,0,37,0,10,21484,0,0,0,1,"z_High_School","Clerical",35,0,9780,10,"Pickup",0,40648,3,1,2,1,0,75.1286970927814,0,69.1108464404825,10.6127295144274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1617","0",0,2,45,3,0,0,0,71936,1,0,"z_High_School","Home_Maker",36,0,1500,1,"z_SUV",0,0,0,0,2,1,0,0,3.12902131144818,29.119108217154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1618","0",0,0,41,0,10,48835,0,249596,0,1,"z_High_School","z_Blue_Collar",35,1,10480,6,"Pickup",0,2702,1,0,3,9,0,107.206373722165,3.55237035658192,71.3487799723467,7.90211754627645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1619","0",0,0,66,0,13,70618,0,263650,1,0,"PhD","Home_Maker",89,0,19810,6,"Sports_Car",0,0,0,0,0,13,0,125.770959482626,3.5722745793752,95.6893805630398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620","0",0,0,52,0,13,43393,0,153217.671428571,1,0,"z_High_School","Clerical",23,0,12890,1,"z_SUV",0,10782,3,0,1,1,0,101.859776723066,3.37988172944909,78.4922168311642,9.28572609888207,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1621","0",0,0,40,0,0,0,0,0,1,1,"z_High_School","Student",45,1,6550,11,"Pickup",0,1176,2,0,4,7,0,0,0,57.4496304370206,7.07072410726028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1622","0",0,0,51,0,10.3790913531998,0,0,93915,1,0,"z_High_School","Home_Maker",38,0,8620,10,"z_SUV",0,0,0,0,4,1,0,0,3.21528123731633,65.2031908822056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1623","0",0,0,19,3,11,5228,1,0,0,0,"z_High_School","Student",28,1,15080,14,"z_SUV",0,0,0,0,4,10,0,40.7417149279536,0,84.380679520265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1624","0",0,0,36,0,9,78760,0,0,0,0,"PhD","Doctor",51,0,12980,6,"z_SUV",0,32996,1,0,1,8.18339960238569,0,131.856144073994,0,78.7443918454555,10.4041719272252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1625","0",0,0,28,1,10.3790913531998,24814,0,103896,1,1,"<High_School","Clerical",26,0,7750,4,"Minivan",0,5556,1,0,1,8,0,79.9656929153511,3.2485763659733,62.082340989505,8.62281367327992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1626","0",0,0,46,0,6,112465,0,0,0,1,"Masters","Manager",36,1,24330,1,"Panel_Truck",0,1401,1,0,0,14,0,153.847530255427,0,105.198975945036,7.24565506759454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1627","0",0,0,53,0,0,0,0,66839,1,0,"z_High_School","Home_Maker",6,0,6800,1,"Sports_Car",0,0,0,0,1,1,0,0,3.10565389119907,58.4502817243377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1628","0",0,0,44,0,7,68820,0,197831,1,0,"z_High_School","z_Blue_Collar",16,1,12780,1,"Sports_Car",0,0,0,0,0,1,0,124.374243265056,3.46914157214579,78.1827106423152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629","0",0,0,42,0,12,85921,0,270346,1,0,"Masters","Lawyer",41,0,29080,7,"Pickup",0,1551,3,0,2,15,0,136.919406151723,3.58142478439141,114.213389280802,7.34729970074316,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1630","0",0,0,35,2,12,30111,1,0,0,1,"z_High_School","Clerical",48,0,4510,6,"Pickup",0,7654,2,0,9,1,0,86.9536871637433,0,48.3699218605579,8.94311430809178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1631","0",0,1,40,2,7,50272,0,180265,1,1,"z_High_School","z_Blue_Collar",32,1,10530,6,"Pickup",0,0,0,0,5,1,0,108.561098388535,3.43639409524205,71.5055051588046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1632","0",0,0,47,0,12,28107,0,0,0,0,"z_High_School","Clerical",58,0,9010,1,"Sports_Car",0,8598,1,0,3,9,0,84.398878507699,0,66.5469458767291,9.0594011964109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1633","0",0,0,53,0,10,41924,0,0,0,0,"z_High_School","Home_Maker",81,0,6800,1,"z_SUV",0,0,0,0,0,7,0,100.352074427063,0,58.4502817243377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1634","0",0,0,52,0,7,66063,0,208162,0,1,"Masters","Professional",33,1,6700,11,"Pickup",0,7684,2,0,3,19,0,122.191765635046,3.48720073939369,58.0524407714467,8.9470256559727,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1635","0",0,0,39,0,13,31348,0,148483,1,0,"Masters","Lawyer",19,0,8530,4,"Minivan",0,0,0,1,0,15,0,88.4828005411492,3.36907769790737,64.8884654105815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1636","0",0,0,50,0,10,12623,0,0,1,1,"z_High_School","Student",30,0,2760,4,"Minivan",0,6748,3,0,0,1,0,59.6765074289987,0,38.5708390896697,8.81714962474341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1637","0",0,0,48,0,13,38879,0,0,0,0,"Masters","Lawyer",35,0,11330,3,"z_SUV",0,3396,3,0,4,1,0,97.1284889189637,0,73.9605255383477,8.13064796816058,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1638","0",0,1,45,2,14,46684,0,168591,1,0,"z_High_School","Professional",22,0,10670,10,"z_SUV",0,0,0,0,2,1,0,105.135593371636,3.41300643758732,71.9422137323803,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1639","0",0,0,56,0,13,69152,0,250572,0,0,"Bachelors","Professional",7,0,14020,7,"z_SUV",0,0,0,1,0,14,0,124.633690403958,3.55378474702961,81.5926116227062,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1640","0",0,0,47,0,0,0,0,0,0,0,"Masters","Home_Maker",13,0,20890,1,"z_SUV",0,0,0,0,1,15,0,0,0,98.0599394700072,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1641","0",0,0,53,0,7,97495,0,292386,1,1,"Masters","Manager",25,0,20940,6,"Van",0,0,0,0,3,8.18339960238569,0,144.620332196935,3.61016931483628,98.1680689773238,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1642","0",0,0,48,0,7,55050,0,223804,0,0,"Bachelors","Professional",31,0,6300,1,"z_SUV",0,0,0,0,1,8.18339960238569,0,112.914033370669,3.5130677080787,56.4281735386419,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1643","0",0,0,57,0,13,117612,0,153217.671428571,1,1,"PhD","",24,1,7390,6,"Pickup",0,0,0,0,2,16,0,156.85759720402,3.37988172944909,60.7358461218895,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1644","0",0,0,45,0,5,56351,0,219589,1,1,"z_High_School","z_Blue_Collar",5,1,21580,9,"Van",0,0,0,0,0,8,0,114.061848271748,3.50626130813917,99.5400177840153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1645","0",0,0,45,0,15,15151,0,119434,1,0,"<High_School","Clerical",40,0,10380,4,"z_SUV",0,0,0,0,2,1,0,64.5849134798497,3.29508827453219,71.0341159695148,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1646","0",0,0,39,3,16,42535,0,189139,1,1,"z_High_School","Clerical",22,0,13350,1,"Minivan",0,0,0,0,0,8,0,100.982753230145,3.45327902709054,79.7713356084159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1647","0",0,2,61,3,14,108990,1,0,0,1,"PhD","Doctor",34,0,37510,6,"z_SUV",0,0,0,0,0,12,0,151.770868922092,0,128.434528757063,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1648","0",0,0,43,1,15,80012,0,250971,1,1,"Masters","Lawyer",27,0,13800,4,"Minivan",0,4778,3,0,5,21,0,132.759671670391,3.55436154183696,80.999858244093,8.47198659857816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1649","0",0,0,50,0,10.3790913531998,160103,0,376152,1,0,"Masters","Lawyer",29,0,22460,13,"Pickup",0,0,0,0,0,14,0,179.268906921826,3.70413719873155,101.391114209051,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1650","0",0,0,33,3,9,94866,0,271416,1,0,"z_High_School","z_Blue_Collar",50,1,4800,4,"Sports_Car",0,0,0,0,3,11,0,142.918643361468,3.58286806008656,49.7796926009667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651","0",0,0,39,0,13,86737,0,231682,1,1,"Bachelors","z_Blue_Collar",6,1,10370,1,"Pickup",0,0,0,0,0,9,0,137.480943487132,3.52548615869704,71.0025598675616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1652","0",0,0,47,0,10.3790913531998,99417,0,299437,1,1,"<High_School","z_Blue_Collar",30,0,16140,1,"Minivan",0,0,0,0,0,3,0,145.847994969417,3.6189547861203,87.0649845938052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653","0",0,0,52,0,10,136123,0,348357,1,1,"PhD","Home_Maker",5,0,10810,1,"Sports_Car",0,1810,1,0,5,1,0,167.106115810492,3.67524675889734,72.3758446145756,7.50163445788341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654","0",0,0,51,0,14,91428,0,309772,1,1,"Masters","Manager",50,0,15740,13,"Minivan",0,0,0,0,2,9,0,140.652450204139,3.63150210546745,86.063534833765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1655","0",0,0,30,3,15,20944,1,0,0,1,"<High_School","z_Blue_Collar",33,0,10510,6,"Pickup",0,40386,1,0,5,1,0,74.3051336122711,0,71.4428633208774,10.606263229988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1656","0",0,0,61,0,13,58566,0,286204,1,1,"z_High_School","z_Blue_Collar",48,1,24340,1,"Panel_Truck",0,0,0,0,2,1,0,115.981982740537,3.60230865317045,105.218906630252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1657","0",0,0,41,1,9,125574,0,305880,1,1,"Bachelors","Professional",38,0,21810,9,"Minivan",0,0,0,0,0,8,0,161.370291080461,3.62682173990359,100.027695144509,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1658","0",0,0,60,1,15,70695,0,260977,1,1,"Masters","Lawyer",22,0,14570,1,"Minivan",0,0,0,0,0,13,0,125.83032160067,3.56856349014737,83.0529099126071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1659","0",0,0,50,0,7,43445,0,149248,1,0,"Bachelors","Home_Maker",56,0,10010,7,"z_SUV",0,0,0,0,1,11,0,101.91261234293,3.37084411539302,69.855420251188,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1660","0",0,0,50,0,10,16917,0,92745,1,0,"<High_School","Clerical",23,0,14990,10,"Minivan",0,0,0,0,0,1,0,67.742935231842,3.21117246776276,84.1481461840328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1661","0",0,0,38,0,10,60324.2653769841,0,0,0,0,"z_High_School","Clerical",12,0,7060,1,"Sports_Car",0,7898,2,0,0,1,0,117.477055900394,0,59.4701408629579,8.97449144816442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1662","0",0,0,35,0,13,62971,0,0,0,1,"<High_School","Manager",36,1,19760,1,"Van",0,7908,1,0,10,1,0,119.681734744441,0,95.5779649915776,8.97575663051942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1663","0",0,1,38,3,13,28065,1,112596,0,1,"Bachelors","Clerical",33,0,4310,10,"Minivan",0,30254,3,1,0,8,0,84.3442469662811,3.27533210465651,47.3689787361877,10.3174167390564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1664","0",0,2,40,2,11,60324.2653769841,1,0,0,1,"z_High_School","z_Blue_Collar",27,0,13420,6,"Minivan",0,7865,4,0,3,1,0,117.477055900394,0,79.9638893985767,8.97030495299176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1665","0",0,2,36,4,11,36844,1,0,0,0,"Bachelors","Clerical",38,0,21660,1,"z_SUV",0,20731,1,1,7,9,0,94.8935759882196,0,99.7099610268729,9.9394336793096,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1666","0",0,0,46,0,11,114924,0,298660,1,1,"z_High_School","z_Blue_Collar",51,1,38600,9,"Panel_Truck",0,0,0,0,0,8,0,155.295133922565,3.61799581524722,130.141781498258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1667","0",0,0,52,0,13,60324.2653769841,0,218142,1,1,"Masters","",68,1,9560,1,"Pickup",0,11409,1,0,0,15,0,117.477055900394,3.50389761645207,68.3897613656127,9.34224544285612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
