"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD"
"6756","0",0,0,41,0,0,0,0,68224,0,0,"<High_School","Home_Maker",44,0,1500,6,"Sports_Car",0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11215767617736,29.119108217154,0
"6757","1",9543,0,55,0,12,62924,0,237604,0,1,"Bachelors","Professional",39,1,9310,1,"Pickup",0,0,0,0,0,14,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,133.621280965113,3.534574030554,67.5594029583918,0
"6758","0",0,3,49,0,11,105646,0,334922,1,1,"z_High_School","Professional",41,0,6000,4,"Pickup",0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,168.09968701741,3.66053239768698,55.1731432149459,0
"6759","0",0,1,41,3,13,79190,0,235543,1,0,"z_High_School","Manager",30,0,13520,1,"Sports_Car",0,3469,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147.94863476,3.53143454166073,80.2380295312388,8.15190987294091
"6760","0",0,0,46,0,5,95640,0,282509,0,1,"Bachelors","z_Blue_Collar",5,1,24860,6,"Panel_Truck",0,3777,1,0,5,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.850838203031,3.59753719957402,106.249285523247,8.23695004806146
"6761","0",0,0,40,0,11,214804,0,542478,1,1,"PhD","",16,1,29600,1,"Panel_Truck",0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230.194406992035,3.84509414106146,115.150407391887,0
"6762","0",0,0,37,0,11,61898.0946086055,0,164213,1,0,"Masters","Lawyer",14,0,13500,1,"z_SUV",0,0,0,0,2,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,132.651765725913,3.40385905362259,80.1832891622133,0
"6763","0",0,0,40,0,12,306277,0,0,0,0,"PhD","Manager",21,0,19520,4,"Minivan",0,0,0,1,2,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,269.369656417904,0,95.0410430536135,0
"6764","0",0,0,39,0,9,16149,0,0,0,0,"z_High_School","Clerical",44,0,7010,1,"Sports_Car",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.1490206696992,0,59.2756064955215,0
"6765","1",1537.7669813,0,53,0,13,64993,0,241636,1,1,"<High_School","Clerical",45,0,13540,4,"Minivan",0,10345,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135.550116972491,3.54064583417298,80.2927262711032,9.24435525056346
"6766","0",0,0,42,0,0,0,0,78609,1,0,"z_High_School","Student",66,0,15380,6,"z_SUV",0,0,0,0,0,8.32832309502026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.15746228476159,85.1504349423546,0
"6767","0",0,0,58,0,10.4992863630466,38435,0,156981,1,0,"z_High_School","Clerical",17,0,7960,4,"z_SUV",0,4351,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,107.407352131245,3.38825746090654,62.852263741161,8.37839078853578
"6768","0",0,0,41,0,8,36807,0,0,0,1,"<High_School","z_Blue_Collar",27,1,9280,6,"Pickup",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.367621476226,0,67.4589562029486,0
"6769","1",3518,0,30,1,8,13186,1,0,0,0,"z_High_School","Home_Maker",40,0,5820,7,"z_SUV",0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.8667308196154,0,54.4038326374466,0
"6770","0",0,0,37,0,12,117782,0,323295,1,1,"Masters","Professional",21,0,19440,1,"Minivan",0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,176.39568760048,3.64736391208721,94.8612790548765,0
"6771","0",0,0,43,0,11,142297,0,0,0,0,"PhD","",6,1,36460,1,"Pickup",0,4289,2,0,0,8.32832309502026,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191.807557332607,0,126.76445168814,8.36404201192206
"6772","0",0,0,30,2,13,103881,0,287047,1,1,"Bachelors","z_Blue_Collar",33,1,14890,1,"Minivan",0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.84972757708,3.60338948792232,83.8888914915231,0
"6773","0",0,0,47,0,11,33046,0,216287,1,1,"<High_School","z_Blue_Collar",51,0,15940,10,"Minivan",0,22195,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.454563770119,3.50084677118883,86.5659529300468,10.0076673714458
"6774","1",5153,0,44,3,16,48525,0,188588,1,0,"<High_School","z_Blue_Collar",42,0,10750,1,"z_SUV",0,6733,1,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119.092040384136,3.45225155248044,72.1903757007055,8.81492459972102
"6775","0",0,0,52,0,13,32967,0,0,0,1,"Masters","Lawyer",20,0,6700,4,"Pickup",0,4663,2,0,1,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100.348107560206,0,58.0524407714467,8.44762872803033
"6776","1",3177,0,48,0,8,61898.0946086055,0,0,0,0,"Bachelors","Home_Maker",25,0,17220,1,"z_SUV",0,5765,2,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132.651765725913,0,89.7038908743425,8.65973387819835
"6777","0",0,0,58,0,9,53526,0,196828,1,0,"z_High_School","z_Blue_Collar",30,1,13040,1,"z_SUV",0,19582,1,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.381045171408,3.467343448833,78.9119852919644,9.88241712191684
"6778","0",0,0,36,2,13,77925,0,241182,1,0,"PhD","Manager",44,0,19790,6,"Minivan",0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,146.896966424941,3.53996671885057,95.6448325437731,0
"6779","0",0,0,46,0,13,59244,0,174518,0,1,"z_High_School","z_Blue_Collar",35,1,12020,1,"Pickup",0,42789,2,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130.101246440249,3.42505620929003,76.0039143016496,10.6640597094109
"6780","0",0,1,42,1,9,34560,0,119626,1,1,"<High_School","Clerical",36,1,10830,1,"Pickup",0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102.467977461059,3.29562819178619,72.4375442330849,0
"6781","0",0,0,39,1,10.4992863630466,47424,1,0,0,1,"<High_School","Clerical",37,1,24120,1,"Panel_Truck",0,8436,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117.887347107615,0,104.779407162481,9.04038207416563
"6782","0",0,0,52,0,13,30149,0,154867.289723269,1,1,"z_High_School","z_Blue_Collar",25,1,9710,7,"Minivan",0,6359,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4534796661473,3.38357563682182,68.8823674210101,8.75778365633417
"6783","0",0,1,43,2,15,48999,0,223626,1,0,"Bachelors","Professional",32,0,11510,10,"z_SUV",0,0,0,0,0,8.32832309502026,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,119.605991898038,3.51278261019738,74.4999058995214,0
"6784","0",0,0,49,0,11,62580,0,231574,1,0,"z_High_School","z_Blue_Collar",16,1,12660,6,"Minivan",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.297177195117,3.5253184940247,77.8434254120428,0
"6785","0",0,0,34,4,16,49923,0,152311,1,1,"<High_School","Clerical",5,1,34700,11,"Panel_Truck",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120.599969832074,3.37783622958912,123.905871842022,0
"6786","0",0,0,53,0,14,70371,0,247936,1,0,"Bachelors","Professional",17,0,14690,13,"z_SUV",0,0,0,1,0,14,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,140.409152860241,3.54995328621232,83.3675517645066,0
"6787","1",4934,0,25,1,10,35714,1,0,0,1,"<High_School","Clerical",28,0,18850,7,"Van",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,103.969858514238,0,93.5230225920604,0
"6788","0",0,0,44,1,13,99555,0,290524,1,0,"Bachelors","z_Blue_Collar",31,0,26420,3,"Sports_Car",0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.735157907062,3.60781753917724,109.272537159808,0
"6789","0",0,0,38,1,10.4992863630466,35183,1,0,0,0,"z_High_School","Clerical",21,0,16370,10,"z_SUV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,103.282195353364,0,87.6347679878022,0
"6790","1",4102,3,38,3,17,3151,0,107534,1,1,"z_High_School","Student",39,1,5620,1,"Pickup",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.4660353499794,3.2600005375545,53.5338455334394,0
"6791","0",0,0,42,0,10,45375,0,0,0,0,"z_High_School","z_Blue_Collar",36,1,24500,1,"z_SUV",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115.60317730573,0,105.537199303618,0
"6792","0",0,0,34,0,10,8903,0,0,0,0,"z_High_School","Student",28,0,20070,3,"Van",0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56.188134508416,0,96.2663130138882,0
"6793","1",15871.252782,0,38,3,14,40542,1,0,0,0,"z_High_School","Clerical",26,0,6210,4,"Sports_Car",0,24066,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109.977030734272,0,56.0551123924075,10.0885968865324
"6794","0",0,0,33,2,10.4992863630466,60049,0,196524,1,0,"Bachelors","Professional",5,0,25300,8,"z_SUV",0,1552,1,0,7,7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,130.881438704287,3.46679682935703,107.11210647461,7.34794382314869
"6795","0",0,0,56,0,11,70341,0,248361,1,1,"PhD","",26,1,34170,10,"Panel_Truck",0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.382632571468,3.55057349530171,123.029804877445,0
"6796","0",0,0,49,0,12,44767,0,0,0,0,"z_High_School","Manager",5,0,10880,4,"z_SUV",0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,114.914383196384,0,72.5915251037727,0
"6797","0",0,0,34,4,16,37543,0,180907,1,0,"z_High_School","Clerical",35,0,19020,13,"z_SUV",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106.295856386372,3.43764042592591,93.9109094406098,0
"6798","0",0,0,46,0,14,61898.0946086055,0,84030,1,0,"<High_School","Student",15,0,2040,1,"z_SUV",0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,132.651765725913,3.17901300874069,33.5536296895041,0
"6799","0",0,0,32,4,12,17453,0,143763,1,1,"<High_School","Clerical",34,0,13250,1,"Minivan",0,35363,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.709163767801,3.35799470463522,79.4953123111375,10.4734496325257
"6800","0",0,0,45,0,10,22335,0,0,0,1,"<High_School","Clerical",30,1,12100,6,"Pickup",0,9030,1,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.4502187522572,0,76.2366941462887,9.1084183822508
"6801","0",0,0,45,0,13,37405,0,173601,1,1,"<High_School","z_Blue_Collar",23,1,19260,1,"Van",0,4578,1,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106.122589573771,3.4232161839649,94.4553466824602,8.4292359126571
"6802","0",0,0,41,3,13,16680,1,0,0,0,"<High_School","Student",7,0,7270,1,"z_SUV",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,74.2049451685775,0,60.2791838296915,0
"6803","0",0,0,56,0,13,30010,0,155394,1,1,"z_High_School","Professional",56,0,14430,7,"Minivan",0,8586,1,0,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96.2562273414553,3.38474763213922,82.6840571783226,9.05800471067248
"6804","1",4306,0,49,0,0,0,0,154867.289723269,0,0,"Bachelors","Home_Maker",28,0,28620,1,"Minivan",0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38357563682182,113.376931591841,0
"6805","0",0,0,40,0,9,27071,0,202824,0,0,"<High_School","z_Blue_Collar",11,0,8210,7,"z_SUV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.9600935489265,3.47797273443347,63.7546983753188,0
"6806","1",3974,0,43,0,15,61898.0946086055,0,229294,1,0,"z_High_School","z_Blue_Collar",18,1,14770,1,"z_SUV",0,7456,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132.651765725913,3.52176241643225,83.5765439630207,8.9169084675438
"6807","1",5161,0,54,0,10,41345,0,140075,1,1,"z_High_School","z_Blue_Collar",35,1,15870,1,"Minivan",0,8877,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.93673689479,3.34910516017112,86.3904951597111,9.09133158539398
"6808","0",0,0,47,0,12,76663,0,286924,1,1,"Bachelors","Professional",52,1,26410,13,"Panel_Truck",0,0,0,1,0,13,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,145.838273370865,3.60323196380681,109.253468356195,0
"6809","0",0,0,34,1,11,408,1,0,0,1,"z_High_School","Student",9,1,4940,6,"Pickup",0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.3391184482022,0,50.4438381355656,0
"6810","0",0,0,41,0,8,104436,0,304883,1,0,"Bachelors","Manager",5,0,16040,3,"z_SUV",0,0,0,1,1,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,167.24404066981,3.62561418498094,86.8158879951332,0
"6811","0",0,0,56,0,13,111702,0,154867.289723269,0,0,"PhD","Manager",18,0,13600,4,"z_SUV",0,0,0,1,0,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,172.302270538889,3.38357563682182,80.4565557052879,0
"6812","0",0,0,41,2,15,92259,0,252944,1,1,"Masters","Lawyer",16,0,17050,1,"Van",0,0,0,0,4,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,158.306545909993,3.55720166544202,89.2945474770009,0
"6813","0",0,0,30,4,13,2519,0,0,1,1,"z_High_School","Student",52,1,30810,6,"Panel_Truck",0,2630,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.1176734510457,0,117.296991418378,7.87511928104029
"6814","0",0,0,44,0,14,88371,0,0,0,1,"z_High_School","Professional",11,0,16550,1,"Van",0,3584,2,0,4,13,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,155.315653334398,0,88.0776821292658,8.18451375303372
"6815","1",3374,0,48,0,11,34449,0,164590,1,1,"<High_School","z_Blue_Collar",47,0,1500,1,"Minivan",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.32205233368,3.40465531985269,29.119108217154,0
"6816","0",0,0,46,0,10.4992863630466,82037,0,263995,0,0,"Masters","Lawyer",57,0,12010,6,"z_SUV",0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,150.281779262864,3.57275109955278,75.9747581754753,0
"6817","0",0,0,42,0,12,80623,0,0,0,1,"PhD","Doctor",72,0,13760,6,"Minivan",0,2209,3,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,149.128729105711,0,80.8915389764793,7.7007477945118
"6818","1",3404,0,36,0,10,22362,0,126267,0,0,"z_High_School","Clerical",34,0,9200,1,"z_SUV",0,4633,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,84.4954289249628,3.31384022972256,67.1902393868438,8.44117570499232
"6819","0",0,0,50,0,4,111354,0,306463,1,1,"Masters","Professional",40,1,24550,1,"Panel_Truck",0,15917,2,1,2,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,172.064263236089,3.62752622609047,105.636435870762,9.6752058233658
"6820","0",0,0,45,0,10.4992863630466,0,0,106180,1,0,"z_High_School","Home_Maker",31,0,6000,9,"Sports_Car",0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25578979475572,55.1731432149459,0
"6821","0",0,0,34,3,11,2785,0,0,1,0,"z_High_School","Student",24,1,1780,1,"Sports_Car",0,2989,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.5782117395696,0,31.5096530385484,8.00302866638473
"6822","0",0,0,57,0,14,27145,0,162136,1,0,"z_High_School","Clerical",29,0,7200,10,"z_SUV",0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92.0713692318256,3.39944253660207,60.0109194565892,0
"6823","1",4824,0,51,0,9,44977,0,154867.289723269,1,1,"z_High_School","z_Blue_Collar",41,1,6000,10,"Pickup",0,8060,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.152874776965,3.38357563682182,55.1731432149459,8.9947928972836
"6824","0",0,1,40,3,10,61898.0946086055,1,0,0,0,"Bachelors","z_Blue_Collar",22,1,20250,1,"Sports_Car",0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.651765725913,0,96.6633712716928,0
"6825","0",0,0,56,0,14,93802,0,282652,1,1,"Bachelors","Manager",44,0,16300,6,"Van",0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,159.474026440432,3.59772289898713,87.4618150174094,0
"6826","0",0,0,56,0,13,169761,0,443175,1,1,"PhD","",26,1,26330,13,"Panel_Truck",0,2683,5,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207.404512309421,3.76661018007685,109.100777619461,7.89506349809157
"6827","0",0,0,56,0,13,108027,0,0,0,0,"PhD","Doctor",14,0,15000,6,"z_SUV",0,0,0,0,1,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,169.767602616855,0,84.1740203157504,0
"6828","0",0,2,42,2,0,0,0,100967,1,1,"z_High_School","Home_Maker",10,0,19590,13,"Van",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.23911452919895,95.1980110781357,0
"6829","0",0,0,28,1,12,35450,0,145343,1,0,"z_High_School","Clerical",53,0,18260,6,"Minivan",0,8353,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103.628686649608,3.36174060825799,92.1619927156699,9.03049574505712
"6830","0",0,0,26,2,9,117984,1,0,0,0,"Bachelors","z_Blue_Collar",65,1,26330,3,"Pickup",0,5756,2,0,11,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.529641954593,0,109.100777619461,8.65817178467581
"6831","0",0,0,33,3,12,91434,1,258169,0,0,"Bachelors","z_Blue_Collar",8,1,14460,1,"z_SUV",0,9347,1,0,1,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.677860956322,3.56462802710115,82.763258875404,9.14291769565875
"6832","0",0,0,49,0,12,102664,0,294908,1,1,"Masters","",47,1,33870,1,"Panel_Truck",0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.980953184907,3.61333334174769,122.530669267781,0
"6833","0",0,2,41,2,12,188472,0,426546,1,1,"Masters","Lawyer",12,0,15430,1,"Minivan",0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,217.237276668746,3.75194548127854,85.2779382438048,0
"6834","0",0,0,41,2,11,12285,0,154867.289723269,1,1,"<High_School","Clerical",47,0,18800,1,"Van",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,64.8027141968685,3.38357563682182,93.4085796856269,0
"6835","1",1098,0,59,2,0,61898.0946086055,0,119473,1,1,"Bachelors","Student",45,1,7400,3,"Pickup",0,3903,4,0,3,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,132.651765725913,3.29519800827404,60.7737203050164,8.26975694753298
"6836","0",0,0,51,0,12,118821,0,350398,1,1,"Masters","Lawyer",28,0,12880,4,"Minivan",0,0,0,0,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177.083333589816,3.67743737047838,78.4641388789553,0
"6837","0",0,0,40,0,9,70381,0,267721,1,0,"Masters","Manager",24,0,13790,1,"z_SUV",0,0,0,1,2,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,140.417991557037,3.57786219063028,80.9727943095507,0
"6838","0",0,0,48,0,11,105516,0,154867.289723269,1,1,"z_High_School","z_Blue_Collar",9,1,12050,3,"Pickup",0,2878,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168.008020690834,3.38357563682182,76.0913043195662,7.96519829061218
"6839","0",0,0,38,0,11,60026,0,0,0,0,"Bachelors","Professional",23,0,11300,10,"Sports_Car",0,2353,3,0,5,11,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,130.859228621542,0,73.8701808802428,7.76387128782022
"6840","0",0,0,37,0,12,140609,0,374856,1,1,"Masters","Lawyer",35,0,14210,10,"Minivan",0,7101,2,0,5,8.32832309502026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190.796240050666,3.70283342670414,82.1005128363483,8.86813171350303
"6841","0",0,0,57,0,14,200772,0,465304,0,0,"PhD","Doctor",27,0,27280,4,"Minivan",0,0,0,0,0,8.32832309502026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,223.407368644699,3.7853771146239,110.898137589433,0
"6842","0",0,0,43,0,13,36309,0,149226,1,0,"Bachelors","Clerical",23,0,10140,1,"Sports_Car",0,0,0,0,0,8.32832309502026,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104.733671823191,3.37079343012502,70.272191443459,0
"6843","0",0,0,62,0,7,69909,0,237139,0,1,"Bachelors","Manager",58,0,18060,6,"Minivan",0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140.000039696713,3.53386784572497,91.6952588631281,0
"6844","1",879,0,46,0,11,66222,0,241932,1,1,"<High_School","z_Blue_Collar",33,0,12720,1,"Minivan",0,7872,1,0,5,8.32832309502026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.679699647715,3.54108798860422,78.0132836822516,8.97119446318447
"6845","0",0,0,48,0,8,31228,0,142887,0,1,"z_High_School","z_Blue_Collar",34,1,22550,1,"Minivan",0,0,0,0,3,8.32832309502026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9677350627333,3.35590190178274,101.578210545914,0
"6846","0",0,0,46,0,10.4992863630466,24342,0,190366,1,0,"z_High_School","Home_Maker",5,1,30300,1,"Pickup",0,7071,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.7315540391382,3.4555574463513,116.397874995738,8.86389860431748
"6847","0",0,0,41,0,12,45135,0,0,0,0,"Bachelors","z_Blue_Collar",65,1,10110,5,"Sports_Car",0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.331902706686,0,70.1762702906277,0
"6848","0",0,0,48,0,16,4183,0,0,1,1,"<High_School","Student",44,0,6720,13,"Minivan",0,5525,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.2086159328818,0,58.1322636924368,8.61721950548336
"6849","0",0,0,61,0,12,31716,0,155029,1,1,"z_High_School","Manager",53,0,20040,13,"Minivan",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98.6430144025573,3.38393584241783,96.1999502910666,0
"6850","0",0,0,48,0,16,97829,0,292727,1,0,"Bachelors","z_Blue_Collar",29,1,18940,3,"Minivan",0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.471486172347,3.61059855290844,93.7286082425046,0
"6851","0",0,0,59,0,10,19661,0,145506,1,0,"Bachelors","Home_Maker",38,0,11550,6,"Sports_Car",0,4780,1,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8118324594906,3.36212496921737,74.6191495054814,8.4724050086261
"6852","0",0,0,52,0,15,74468,0,154867.289723269,1,0,"Masters","Manager",20,0,26470,7,"Minivan",0,0,0,1,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143.973503385541,3.38357563682182,109.367822875086,0
"6853","0",0,0,40,0,15,57160,0,211253,1,1,"Bachelors","Manager",18,0,17930,18,"Van",0,0,0,1,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,128.053618020613,3.49244756390723,91.390386390253,0
"6854","0",0,0,40,0,12,35910,0,156663,1,0,"Masters","Manager",25,0,9090,1,"z_SUV",0,11865,2,0,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,104.222245147832,3.38755672891873,66.8186889615274,9.38143244681859
"6855","0",0,0,47,0,12,8778,0,130878,0,1,"<High_School","Student",5,0,22410,1,"Minivan",0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.8372782050518,3.32598585796114,101.286997160026,0
"6856","0",0,0,68,0,14,172804,0,459717,1,1,"PhD","Lawyer",31,0,4590,1,"Sports_Car",0,0,0,0,0,8.32832309502026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209.043336986414,3.78071584580319,48.7635874097983,0
"6857","0",0,0,38,1,11,1729,1,0,0,1,"z_High_School","Student",35,1,19340,1,"Van",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.185866632462,0,94.6360124126778,0
"6858","0",0,0,65,0,15,68304,0,253131,1,1,"PhD","Doctor",39,0,28440,4,"Sports_Car",0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138.566943965936,3.55746981788975,113.047650818484,0
"6859","0",0,0,39,0,13,77914,0,234761,1,1,"Bachelors","Manager",24,0,13190,11,"Minivan",0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146.88777993715,3.53023687446561,79.3291591032063,0
